side,entry_index,exit_index,entry_price,exit_price,stop_loss_price,take_profit_price,exit_reason,gross_return,leveraged_return,net_return
short,80782,80923,37601.199995,36849.175995,37977.211995,36849.175995,take_profit,20.000000,200.000000,199.200000
short,82173,82178,33751.895610,34089.414566,34089.414566,33076.857698,stop_loss,-10.000000,-100.000000,-100.800000
short,82856,82859,30102.351295,30403.374808,30403.374808,29500.304269,stop_loss,-10.000000,-100.000000,-100.800000
short,84963,84989,32352.365725,32675.889382,32675.889382,31705.318411,stop_loss,-10.000000,-100.000000,-100.800000
short,86092,86131,35163.119645,35514.750841,35514.750841,34459.857252,stop_loss,-10.000000,-100.000000,-100.800000
short,86940,87015,34341.830495,33654.993885,34685.248800,33654.993885,take_profit,20.000000,200.000000,199.200000
short,88289,88317,34316.343245,34659.506677,34659.506677,33630.016380,stop_loss,-10.000000,-100.000000,-100.800000
short,88347,88406,34371.525640,34715.240896,34715.240896,33684.095127,stop_loss,-10.000000,-100.000000,-100.800000
short,88453,88480,35243.039665,35595.470062,35595.470062,34538.178872,stop_loss,-10.000000,-100.000000,-100.800000
short,88578,88645,35202.919735,35554.948932,35554.948932,34498.861340,stop_loss,-10.000000,-100.000000,-100.800000
short,90175,90238,34505.438650,33815.329877,34850.493036,33815.329877,take_profit,20.000000,200.000000,199.200000
short,90902,90984,32828.567505,33156.853180,33156.853180,32171.996155,stop_loss,-10.000000,-100.000000,-100.800000
short,91547,91685,33389.576860,33723.472629,33723.472629,32721.785323,stop_loss,-10.000000,-100.000000,-100.800000
short,92347,92426,34102.920010,33420.861610,34443.949210,33420.861610,take_profit,20.000000,200.000000,199.200000
short,92955,93188,32750.666475,32095.653146,33078.173140,32095.653146,take_profit,20.000000,200.000000,199.200000
short,94733,95068,31799.962065,32117.961686,32117.961686,31163.962824,stop_loss,-10.000000,-100.000000,-100.800000
short,95490,95771,31574.185010,30942.701310,31889.926860,30942.701310,take_profit,20.000000,200.000000,199.200000
short,96563,96565,29910.457290,30209.561863,30209.561863,29312.248144,stop_loss,-10.000000,-100.000000,-100.800000
short,97882,97892,32618.572555,32944.758281,32944.758281,31966.201104,stop_loss,-10.000000,-100.000000,-100.800000
short,98385,98402,33938.962030,34278.351650,34278.351650,33260.182789,stop_loss,-10.000000,-100.000000,-100.800000
short,99900,99910,39585.407395,39981.261469,39981.261469,38793.699247,stop_loss,-10.000000,-100.000000,-100.800000
short,99979,100039,39503.268485,39898.301170,39898.301170,38713.203115,stop_loss,-10.000000,-100.000000,-100.800000
short,100788,100973,40270.564645,39465.153352,40673.270291,39465.153352,take_profit,20.000000,200.000000,199.200000
short,101195,101199,39233.733320,39626.070653,39626.070653,38449.058654,stop_loss,-10.000000,-100.000000,-100.800000
short,101562,101583,41167.475965,41579.150725,41579.150725,40344.126446,stop_loss,-10.000000,-100.000000,-100.800000
short,101632,101691,41190.404495,41602.308540,41602.308540,40366.596405,stop_loss,-10.000000,-100.000000,-100.800000
short,102032,102209,41444.267500,40615.382150,41858.710175,40615.382150,take_profit,20.000000,200.000000,199.200000
short,103017,103457,38171.174865,38552.886614,38552.886614,37407.751368,stop_loss,-10.000000,-100.000000,-100.800000
short,103855,103876,38763.898355,37988.620388,39151.537339,37988.620388,take_profit,20.000000,200.000000,199.200000
short,104771,104821,43084.836805,43515.685173,43515.685173,42223.140069,stop_loss,-10.000000,-100.000000,-100.800000
short,105621,105659,42999.509490,43429.504585,43429.504585,42139.519300,stop_loss,-10.000000,-100.000000,-100.800000
short,106115,106409,45866.285385,44948.959677,46324.948239,44948.959677,take_profit,20.000000,200.000000,199.200000
short,107169,107230,45077.320065,45528.093266,45528.093266,44175.773664,stop_loss,-10.000000,-100.000000,-100.800000
short,107283,107369,44930.823350,44032.206883,45380.131584,44032.206883,take_profit,20.000000,200.000000,199.200000
short,110820,110887,46562.267220,47027.889892,47027.889892,45631.021876,stop_loss,-10.000000,-100.000000,-100.800000
short,111582,111616,48541.986865,49027.406734,49027.406734,47571.147128,stop_loss,-10.000000,-100.000000,-100.800000
short,111923,112047,48903.466035,49392.500695,49392.500695,47925.396714,stop_loss,-10.000000,-100.000000,-100.800000
short,112094,112303,48912.521505,49401.646720,49401.646720,47934.271075,stop_loss,-10.000000,-100.000000,-100.800000
short,113357,113397,47967.014495,48446.684640,48446.684640,47007.674205,stop_loss,-10.000000,-100.000000,-100.800000
short,114271,114322,47642.566800,46689.715464,48118.992468,46689.715464,take_profit,20.000000,200.000000,199.200000
short,114520,114530,47607.904140,48083.983181,48083.983181,46655.746057,stop_loss,-10.000000,-100.000000,-100.800000
short,114782,115217,48936.759380,49426.126974,49426.126974,47958.024192,stop_loss,-10.000000,-100.000000,-100.800000
short,116346,116393,47499.718260,47974.715443,47974.715443,46549.723895,stop_loss,-10.000000,-100.000000,-100.800000
short,116495,116971,47487.084580,47961.955426,47961.955426,46537.342888,stop_loss,-10.000000,-100.000000,-100.800000
short,117627,117658,48471.152300,48955.863823,48955.863823,47501.729254,stop_loss,-10.000000,-100.000000,-100.800000
short,117695,117813,49694.660240,50191.606842,50191.606842,48700.767035,stop_loss,-10.000000,-100.000000,-100.800000
short,117877,118064,50691.221710,49677.397276,51198.133927,49677.397276,take_profit,20.000000,200.000000,199.200000
short,118959,118977,50697.648495,51204.624980,51204.624980,49683.695525,stop_loss,-10.000000,-100.000000,-100.800000
short,118995,119481,51654.279940,52170.822739,52170.822739,50621.194341,stop_loss,-10.000000,-100.000000,-100.800000
short,119833,119885,47395.450420,46447.541412,47869.404924,46447.541412,take_profit,20.000000,200.000000,199.200000
short,119892,120119,47076.310070,46134.783869,47547.073171,46134.783869,take_profit,20.000000,200.000000,199.200000
short,120759,121131,46852.791885,45915.736047,47321.319804,45915.736047,take_profit,20.000000,200.000000,199.200000
short,122120,122382,45807.604740,46265.680787,46265.680787,44891.452645,stop_loss,-10.000000,-100.000000,-100.800000
short,122672,122674,45854.031515,46312.571830,46312.571830,44936.950885,stop_loss,-10.000000,-100.000000,-100.800000
short,123023,123130,45770.113495,46227.814630,46227.814630,44854.711225,stop_loss,-10.000000,-100.000000,-100.800000
short,124626,124880,47497.659290,47972.635883,47972.635883,46547.706104,stop_loss,-10.000000,-100.000000,-100.800000
short,126674,126696,41731.963580,40897.324308,42149.283216,40897.324308,take_profit,20.000000,200.000000,199.200000
short,126743,126745,41649.234965,42065.727315,42065.727315,40816.250266,stop_loss,-10.000000,-100.000000,-100.800000
short,127037,127080,43139.919250,43571.318442,43571.318442,42277.120865,stop_loss,-10.000000,-100.000000,-100.800000
short,127247,127269,43637.160505,44073.532110,44073.532110,42764.417295,stop_loss,-10.000000,-100.000000,-100.800000
short,127451,127475,43616.430875,44052.595184,44052.595184,42744.102258,stop_loss,-10.000000,-100.000000,-100.800000
short,127524,127542,43632.922625,44069.251851,44069.251851,42760.264172,stop_loss,-10.000000,-100.000000,-100.800000
short,128593,128792,42573.272715,41721.807261,42999.005442,41721.807261,take_profit,20.000000,200.000000,199.200000
short,130739,130814,43026.595940,43456.861899,43456.861899,42166.064021,stop_loss,-10.000000,-100.000000,-100.800000
short,130840,130930,43028.475000,43458.759750,43458.759750,42167.905500,stop_loss,-10.000000,-100.000000,-100.800000
short,132919,132952,48904.195670,49393.237627,49393.237627,47926.111757,stop_loss,-10.000000,-100.000000,-100.800000
short,133082,133139,49333.311005,49826.644115,49826.644115,48346.644785,stop_loss,-10.000000,-100.000000,-100.800000
short,133474,133546,51169.852275,51681.550798,51681.550798,50146.455229,stop_loss,-10.000000,-100.000000,-100.800000
short,133874,134109,55221.895240,54117.457335,55774.114192,54117.457335,take_profit,20.000000,200.000000,199.200000
short,135529,135768,55824.713680,56382.960817,56382.960817,54708.219406,stop_loss,-10.000000,-100.000000,-100.800000
short,135910,135982,56235.848010,56798.206490,56798.206490,55111.131050,stop_loss,-10.000000,-100.000000,-100.800000
